client_activity_id;unit_id;year_id;group_id;expense_invoices;sales;note
874;6703;1;4;16;155596.99;
875;6723;1;3;10;1135139;
876;6727;1;4;24;925540.29;
877;6736;1;2;2;43393.5;
878;6743;1;1;1;17416;
879;6777;1;2;3;33123;
880;6787;1;1;1;165565;
881;6793;1;4;11;26810.1;
882;6794;1;1;1;10215;
883;6806;1;2;2;28688;
884;6814;1;1;1;964742;
885;6815;1;3;7;139422.2;
886;6817;1;3;6;104938.5;
887;6822;1;2;2;15100.99;
888;6828;1;1;1;3408;
889;6832;1;1;1;7130;
890;6835;1;1;1;3890.1;
891;6842;1;2;2;65177;
892;6844;1;2;2;356190;
893;6845;1;2;3;16358.5;
894;6846;1;2;2;190229.4;
895;6855;1;4;36;2131832.18;
896;6863;1;1;1;2335.5;
897;6868;1;2;2;220880;
898;6866;1;2;2;100769.5;
899;6873;1;4;15;1949237;
900;6875;1;1;1;720000;
901;6877;1;1;1;4399.99;
902;6878;1;3;4;235719;
903;6881;1;2;2;32832;
904;6884;1;1;1;1577.5;
905;6888;1;2;2;196388;
906;6911;1;3;10;450967.5;
907;6920;1;1;1;21335;
908;6926;1;1;1;123336;
909;6928;1;3;6;40398.68;
910;6929;1;2;2;8344;
911;6943;1;4;39;1075526.1;
912;6950;1;4;35;4212797.79;
913;6951;1;4;28;400821.5;
914;6956;1;1;1;40220;
915;6958;1;1;1;63110;
916;6989;1;1;1;53062;
917;6991;1;1;1;72782;
918;7004;1;4;40;1761364.35;
919;7015;1;5;52;995055.49;
920;7022;1;1;1;143868.5;
921;7036;1;3;4;95309;
922;7050;1;4;17;433344.49;
923;7059;1;2;3;58738.5;
924;7087;1;1;1;20009.94;
925;7089;1;3;6;539547;
926;7097;1;4;13;108144.5;
927;7102;1;1;1;12879;
928;7107;1;3;7;457588.5;
929;7125;1;1;1;26450;
930;7128;1;4;24;429683.59;
931;7130;1;4;22;5078378.9;
932;7131;1;5;70;6011482.29;
933;7135;1;4;13;266113;
934;6504;1;2;2;42287;
935;7138;1;1;1;1740;
936;7140;1;4;23;610717.82;
937;7156;1;2;3;201401;
938;7161;1;1;1;21890;
939;7163;1;1;1;3517.2;
940;7164;1;4;31;1179722.13;
941;7168;1;3;8;67400.5;
942;7173;1;3;10;121301.73;
943;7174;1;2;3;126182.75;
944;7175;1;2;2;8683;
945;7176;1;5;83;3867869.61;
946;7179;1;2;2;82150;
947;7181;1;2;2;1931;
948;7183;1;1;1;116424;
949;7185;1;4;33;681368.6;
950;7189;1;1;1;5700;
951;7190;1;3;10;482410.5;
952;7191;1;4;27;1497735.46;
953;7195;1;5;137;2960059.53;
954;7204;1;1;1;26650;
955;7212;1;3;4;23880;
956;7219;1;5;64;901253.56;
957;7227;1;4;20;521211;
958;7237;1;5;67;2031881.21;
959;7243;1;1;1;5967;
960;7249;1;1;1;160800;
961;7257;1;1;1;31319;
962;7263;1;3;7;1139048;
963;7265;1;1;1;45150;
964;7268;1;2;2;772649;
965;7270;1;4;38;553006.7;
966;7275;1;4;16;880731;
967;7277;1;4;27;788661.32;
968;7278;1;1;1;272629;
969;7282;1;4;34;1761969.43;
970;7283;1;5;64;2407393.94;
971;7292;1;3;6;622120;
972;7298;1;3;7;55089;
973;7299;1;3;4;2360.5;
974;7317;1;3;7;235655.5;
975;7320;1;4;27;1361535.99;
976;7337;1;5;43;692787.4;
977;7338;1;3;7;374916;
978;7341;1;1;1;10525;
979;7343;1;1;1;61320;
980;7344;1;3;8;74573.51;
981;7347;1;2;2;21766.5;
982;7357;1;4;28;634516.48;
983;7358;1;3;7;239059.8;
984;7364;1;3;5;294971.5;
985;7366;1;2;3;212440;
986;7372;1;5;61;732683.09;
987;7373;1;3;4;29354;
988;7381;1;2;3;40985.5;
989;7400;1;1;1;32494;
990;7403;1;3;10;22966.49;
991;7404;1;4;21;559776.5;
992;7431;1;3;4;616800.52;
993;7456;1;1;1;6670;
994;7473;1;3;7;236010.7;
995;7417;1;3;5;473138.68;
996;7423;1;1;1;36856.19;
997;7513;1;4;25;190770;
998;11810;1;4;13;3109961.51;
999;7517;1;4;12;42532.5;
1000;7538;1;3;8;80226.3;
1001;7539;1;2;2;74986;
1002;7552;1;4;12;266131.04;
1003;7556;1;1;1;12025;
1004;7559;1;1;1;29695;
1005;7568;1;3;4;93370;
1006;7571;1;1;1;17649;
1007;7574;1;3;4;663355.5;
1008;7575;1;1;1;15108;
1009;7594;1;4;22;160812.1;
1010;7605;1;1;1;62400;
1011;7610;1;4;16;570310.98;
1012;7613;1;3;10;128737.5;
1013;7621;1;4;15;136338.41;
1014;7638;1;1;1;12970;
1015;7641;1;5;42;727793.9;
1016;7642;1;1;1;4300;
1017;7643;1;3;8;101024.99;
1018;7644;1;3;7;201617.5;
1019;7658;1;2;3;66530;
1020;7671;1;1;1;88657.01;
1021;7680;1;2;2;37149.99;
1022;7696;1;1;1;2214;
1023;7704;1;2;2;58916;
1024;7708;1;1;1;8590;
1025;7731;1;1;1;57380;
1026;7735;1;2;2;28139;
1027;7742;1;3;4;62056.7;
1028;11811;1;3;9;176018;
1029;7758;1;3;4;116302;
1030;7760;1;1;1;11028;
1031;7770;1;4;12;424391.33;
1032;7790;1;2;2;119091;
1033;7793;1;1;1;19541.7;
1034;7797;1;2;2;74838;
1035;7798;1;1;1;8695;
1036;7829;1;1;1;1718;
1037;7830;1;5;55;41620709.37;
1038;7849;1;1;1;1470;
1039;7851;1;2;2;37894;
1040;7852;1;1;1;71820;
1041;7860;1;1;1;18469.99;
1042;7861;1;1;1;80175;
1043;7864;1;4;24;1733360.99;
1044;7871;1;3;4;27146.5;
1045;7882;1;3;4;76868.99;
1046;7884;1;3;4;50054;
1047;7886;1;1;1;22650;
1048;7903;1;1;1;25048;
1049;7914;1;4;15;150788.75;
1050;7916;1;1;1;20790;
1051;7917;1;3;7;132698;
1052;7922;1;1;1;64727;
1053;7925;1;3;9;304280.4;
1054;7935;1;3;9;1226415;
1055;7937;1;3;4;38377.79;
1056;7939;1;1;1;38070;
1057;7940;1;1;1;20440;
1058;7949;1;3;8;49486;
1059;7951;1;3;8;307685.45;
1060;7953;1;3;4;138605;
1061;7971;1;4;23;2971812.49;
1062;7980;1;3;9;2458109.5;
1063;8048;1;1;1;14970;
1064;8059;1;3;5;313130;
1065;8086;1;2;3;12453;
1066;8093;1;3;4;145524.99;
1067;8097;1;5;66;6181347;
1068;10586;1;1;1;1245;
1069;8105;1;2;2;70161;
1070;8120;1;1;1;112147;
1071;8125;1;4;12;19140;
1072;8131;1;1;1;12247.5;
1073;8132;1;3;10;606142.01;
1074;8134;1;2;2;36788.4;
1075;8166;1;4;24;4293180.9;
1076;8179;1;3;7;1636846;
1077;8188;1;4;15;576026.1;
1078;8187;1;3;8;727344.99;
1079;8197;1;1;1;45396;
1080;8206;1;4;11;1230642.95;
1081;8209;1;2;2;2532.5;
1082;8220;1;4;26;878073.21;
1083;11812;1;2;2;42059;
1084;8241;1;4;11;612810.5;
1085;8260;1;4;25;2072569.3;
1086;8270;1;5;88;4324484.01;
1087;8284;1;3;6;198497.6;
1088;8285;1;5;117;3380728.25;
1089;8286;1;3;4;901019;
1090;8288;1;4;19;647297.2;
1091;8295;1;1;1;48450;
1092;8300;1;1;1;5764;
1093;8302;1;1;1;6920;
1094;8305;1;4;22;296754.5;
1095;8306;1;3;10;199333;
1096;8308;1;1;1;50150;
1097;8318;1;3;4;298993;
1098;8322;1;1;1;12340;
1099;8335;1;1;1;44550;
1100;8337;1;1;1;12655;
1101;8338;1;1;1;6747.9;
1102;8339;1;2;2;17825.5;
1103;8342;1;3;6;185405;
1104;8343;1;2;3;68977.01;
1105;8349;1;2;2;112379;
1106;8355;1;1;1;2415;
1107;8363;1;3;5;57494;
1108;8374;1;3;4;53427;
1109;8378;1;4;23;480857.5;
1110;8389;1;4;12;160402.2;
1111;8390;1;2;3;63532;
1112;8391;1;4;25;2072148.76;
1113;8393;1;3;4;561580.5;
1114;8409;1;3;10;549336.6;
1115;8414;1;1;1;21693.5;
1116;8421;1;1;1;35646;
1117;8422;1;3;9;288266.49;
1118;8437;1;2;3;118439;
1119;8448;1;4;13;330152.82;
1120;8449;1;2;2;27840;
1121;8471;1;1;1;282520;
1122;8488;1;3;5;529659.8;
1123;8503;1;6;187;3897928.22;
1124;8512;1;4;13;56302;
1125;8513;1;5;108;1788930.69;
1126;8516;1;1;1;3735;
1127;8526;1;3;4;486678;
1128;8576;1;4;21;1128034.5;
1129;8583;1;1;1;19492;
1130;8588;1;3;9;425262.49;
1131;8591;1;3;6;274368.5;
1132;8599;1;3;9;2899742.04;
1133;8609;1;1;1;4350;
1134;8623;1;5;69;1447024.51;
1135;8626;1;1;1;26589.5;
1136;8629;1;2;3;160926;
1137;8630;1;4;14;900931;
1138;8652;1;1;1;7537.5;
1139;8655;1;1;1;25363;
1140;8658;1;3;4;15408.99;
1141;8670;1;5;42;12740726.19;
1142;8672;1;2;2;87128.2;
1143;8682;1;3;6;207854.99;
1144;8700;1;3;4;251938;
1145;8706;1;3;6;69640.11;
1146;8707;1;1;1;22000;
1147;8717;1;2;2;12800;
1148;8722;1;1;1;5488.7;
1149;8731;1;4;39;827592.12;
1150;8738;1;3;9;72098.5;
1151;8776;1;3;8;99105.5;
1152;8792;1;3;5;691711;
1153;8797;1;3;6;39207;
1154;8809;1;5;41;541724.54;
1155;8817;1;3;4;191829;
1156;8823;1;3;6;885705.8;
1157;8830;1;4;16;1194664;
1158;8832;1;1;1;5850;
1159;8837;1;4;17;1245583.4;
1160;8835;1;2;2;49922;
1161;8839;1;3;5;133910.5;
1162;8843;1;1;1;4335;
1163;8851;1;2;2;5220;
1164;8858;1;1;1;5880;
1165;8860;1;3;9;140921.5;
1166;8861;1;1;1;62700;
1167;8864;1;4;20;710216.19;
1168;8866;1;3;9;1897143.61;
1169;8869;1;1;1;50085;
1170;8874;1;3;4;187317;
1171;8881;1;1;1;212440;
1172;8882;1;2;2;192714;
1173;8889;1;4;14;191110.9;
1174;8891;1;2;2;49533;
1175;8897;1;4;15;1498062.5;
1176;8898;1;3;7;419038.52;
1177;8900;1;3;4;77381.2;
1178;8902;1;4;20;1586606;
1179;8903;1;1;1;6625;
1180;8906;1;2;2;50965.01;
1181;8907;1;2;3;11035;
1182;8914;1;1;1;950327;
1183;10607;1;4;19;1379241.3;
1184;8926;1;3;4;30179.8;
1185;8930;1;1;1;86400;
1186;8947;1;2;2;44230;
1187;8948;1;3;6;358750;
1188;8950;1;4;21;1028031;
1189;8958;1;2;2;7011;
1190;8960;1;5;103;11418739.19;
1191;8964;1;1;1;1379.21;
1192;8965;1;2;2;45999.5;
1193;8969;1;1;1;84972;
1194;8982;1;1;1;407651;
1195;8989;1;2;3;49712;
1196;9008;1;4;11;2786381;
1197;9010;1;3;9;1375761.8;
1198;9022;1;1;1;35600;
1199;9031;1;3;9;276243.5;
1200;9034;1;1;1;3045;
1201;9047;1;5;72;6487755.7;
1202;9070;1;4;18;304476.25;
1203;9076;1;2;2;170246;
1204;9078;1;2;2;37436.18;
1205;9083;1;2;2;5636.29;
1206;9103;1;5;79;794757.7;
1207;9112;1;1;1;5845;
1208;9134;1;3;5;16862.5;
1209;9139;1;1;1;11200.5;
1210;9144;1;1;1;316197;
1211;9145;1;3;4;22277.45;
1212;9159;1;1;1;3842;
1213;9165;1;1;1;5021;
1214;9171;1;2;3;27917.5;
1215;9172;1;3;7;182424.5;
1216;9175;1;3;6;140965.6;
1217;9177;1;2;2;98398;
1218;9178;1;1;1;7740;
1219;9181;1;2;3;619483.02;
1220;9192;1;3;4;104970;
1221;9195;1;4;11;116369.5;
1222;11813;1;2;2;63222;
1223;9199;1;4;11;945463.1;
1224;9208;1;1;1;7224;
1225;9215;1;2;3;105322;
1226;9245;1;2;2;20770;
1227;9246;1;4;21;455604.29;
1228;9257;1;1;1;9535;
1229;9260;1;4;14;1855156.5;
1230;9261;1;3;8;75510;
1231;9262;1;1;1;6999;
1232;9265;1;4;14;224200.9;
1233;9267;1;4;14;2163799.6;
1234;9277;1;1;1;1251;
1235;9281;1;1;1;11440.01;
1236;9284;1;2;3;151913.5;
1237;9298;1;1;1;9880;
1238;9306;1;1;1;1083;
1239;9330;1;5;59;19547802.76;
1240;9342;1;3;7;109339;
1241;9361;1;2;2;78701;
1242;9364;1;2;2;614018;
1243;9380;1;2;3;126085.8;
1244;9382;1;3;6;84143.25;
1245;9399;1;4;13;365055.75;
1246;9415;1;2;3;122929;
1247;9418;1;2;2;61008;
1248;9428;1;3;10;1091135.2;
1249;9436;1;4;20;291189.4;
1250;9449;1;2;2;350971;
1251;9450;1;2;3;66720;
1252;9451;1;1;1;18088;
1253;9460;1;2;2;190610;
1254;9478;1;3;5;110352.5;
1255;9490;1;4;35;6992524.19;
1256;9537;1;5;52;876869.3;
1257;9555;1;1;1;14256;
1258;9559;1;5;42;1848701.5;
1259;9591;1;2;2;20152;
1260;9597;1;1;1;5650;
1261;9603;1;5;66;1663598.59;
1262;9604;1;5;71;5624306.19;
1263;9608;1;1;1;31800;
1264;9611;1;1;1;8475;
1265;9621;1;3;6;280274.89;
1267;9648;2;1;1;805613.84;
1268;28;2;1;1;31128;
1269;10444;2;4;32;668525.96;
1270;34;2;4;12;430548.01;
1271;36;2;5;71;9637395.74;
1272;45;2;3;6;3298531;
1273;58;2;5;60;7414624.15;
1274;64;2;1;1;3800;
1275;82;2;2;2;10852.5;
1276;84;2;3;7;561851.5;
1277;87;2;2;2;13119.5;
1278;9640;2;1;1;8000;
1279;101;2;2;2;7500;
1280;128;2;1;1;40480;
1281;134;2;3;4;72120;
1282;141;2;1;1;756512.3;
1283;144;2;3;5;1258366.5;
1284;150;2;3;4;91181.5;
1285;152;2;3;5;66325.5;
1286;154;2;3;7;722918.5;
1287;161;2;3;4;178654.5;
1288;167;2;3;5;125326.06;
1289;169;2;4;12;660289.45;
1290;9871;2;1;1;3890;
1291;9989;2;1;1;1000;
1292;177;2;2;3;304943.5;
1293;178;2;3;6;891693;
1294;180;2;1;1;15980;
1295;185;2;4;11;3086979.5;
1296;9903;2;1;1;641228;
1297;206;2;2;3;53725;
1298;9629;2;1;1;121770;
1299;213;2;1;1;18069.5;
1300;9829;2;2;2;5264;
1301;226;2;1;1;54116;
1302;248;2;1;1;140665;
1303;249;2;2;2;287988;
1304;252;2;4;11;993501.1;
1305;254;2;4;14;337701.8;
1306;265;2;3;6;115825.9;
1307;270;2;1;1;114065;
1308;276;2;4;13;277245.5;
1309;277;2;1;1;8390;
1310;288;2;1;1;24748;
1311;296;2;1;1;8932;
1312;307;2;2;2;78164;
1313;323;2;1;1;275393.5;
1314;337;2;4;32;366146.51;
1315;364;2;1;1;11200;
1316;9687;2;4;12;225243.5;
1317;370;2;3;9;118650.8;
1318;374;2;3;5;634603.4;
1319;400;2;1;1;21078;
1320;403;2;3;6;195115.99;
1321;408;2;1;1;2885;
1322;413;2;4;28;2132033.4;
1323;415;2;3;5;280833.5;
1324;421;2;2;2;64827;
1325;423;2;4;12;26400;
1326;427;2;3;5;1899801.4;
1327;449;2;1;1;51947;
1328;9991;2;1;1;28083;
1329;455;2;3;4;7466.8;
1330;9888;2;3;4;1575142.2;
1331;468;2;3;4;1614217.4;
1332;476;2;2;2;10082;
1333;489;2;5;74;4946253.7;
1334;9969;2;3;4;1440840;
1335;490;2;3;9;845584.01;
1336;493;2;2;3;41609.2;
1337;495;2;1;1;473880;
1338;496;2;3;10;463122.2;
1339;500;2;4;19;1344320;
1340;506;2;1;1;89243;
1341;508;2;2;2;84300;
1342;518;2;2;2;91595.5;
1343;519;2;3;4;23150.5;
1344;530;2;5;55;759436.19;
1345;9835;2;1;1;3332.5;
1346;559;2;2;3;12997.5;
1347;9756;2;1;1;118475;
1348;570;2;1;1;194081.5;
1349;590;2;4;28;1033811.11;
1350;600;2;5;41;912283.6;
1351;9918;2;1;1;88039.5;
1352;616;2;1;1;75438;
1353;620;2;3;7;240021.8;
1354;621;2;4;12;557305.01;
1355;629;2;1;1;15521.3;
1356;631;2;4;21;483973.3;
1357;632;2;3;8;1179091;
1358;9744;2;1;1;44956.5;
1359;635;2;3;4;360816.5;
1360;641;2;2;3;481789;
1361;648;2;1;1;5108.5;
1362;650;2;4;13;479239;
1363;653;2;1;1;15508.5;
1364;657;2;4;11;368454.5;
1365;658;2;3;5;2561983;
1366;660;2;4;19;6696137.8;
1367;663;2;3;8;351395.75;
1368;676;2;4;13;482903.8;
1369;677;2;3;4;447582.5;
1370;9641;2;2;2;8077.5;
1371;703;2;4;28;175991.21;
1372;9778;2;1;1;16875;
1373;705;2;4;12;737067.51;
1374;9937;2;1;1;37550;
1375;714;2;2;3;57844;
1376;719;2;1;1;60495;
1377;721;2;3;4;1662306.9;
1378;751;2;1;1;4895;
1379;752;2;5;44;410647.72;
1380;9891;2;1;1;253718;
1381;9897;2;1;1;4660.5;
1382;9880;2;1;1;60749.6;
1383;818;2;4;25;1068917.24;
1384;822;2;5;49;1544997.13;
1385;9882;2;1;1;25275;
1386;851;2;3;10;84401;
1387;893;2;3;10;1665754.5;
1388;896;2;2;2;8346;
1389;9875;2;2;3;9932.21;
1390;903;2;3;5;1752665.5;
1391;905;2;2;2;35324.1;
1392;9647;2;2;2;11365.99;
1393;917;2;3;10;68926.5;
1394;9890;2;2;3;225700.5;
1395;925;2;2;2;117297.5;
1396;9749;2;4;12;6220095;
1397;9642;2;1;1;22218;
1398;943;2;4;32;530887.9;
1399;958;2;1;1;97020;
1400;975;2;2;2;21981.5;
1401;981;2;2;3;1253203.5;
1402;9927;2;2;2;767694;
1403;1009;2;3;10;234647.43;
1404;1016;2;4;33;5898737.6;
1405;1021;2;1;1;4620;
1406;1028;2;1;1;6975;
1407;9916;2;1;1;4193;
1408;9786;2;3;8;565681;
1409;9784;2;1;1;7856;
1410;11531;2;2;3;1987;
1411;1140;2;1;1;108732;
1412;1143;2;4;13;669034.8;
1413;1153;2;2;2;7456.99;
1414;1160;2;4;29;1265804.74;
1415;9975;2;1;1;77343;
1416;1161;2;3;9;481091.7;
1417;1164;2;4;17;2359916.6;
1418;9843;2;5;52;1815704.12;
1419;1166;2;1;1;791840;
1420;10011;2;1;1;10140;
1421;1169;2;1;1;29842;
1422;1178;2;2;2;1006368;
1423;1183;2;1;1;180310;
1424;1202;2;1;1;6732.5;
1425;1209;2;1;1;19950;
1426;1211;2;4;12;37800;
1427;1214;2;4;25;384151.03;
1428;9750;2;2;2;8720;
1429;1224;2;4;35;6542786.79;
1430;9939;2;1;1;1500;
1431;1240;2;1;1;6859.01;
1432;9788;2;3;5;71696;
1433;1242;2;4;21;403131.9;
1434;10005;2;1;1;2550;
1435;1258;2;3;10;1066701.7;
1436;1260;2;2;2;322663;
1437;1282;2;4;31;1942923.5;
1438;9853;2;1;1;155250;
1439;1305;2;3;4;110091.5;
1440;1306;2;3;4;175708.99;
1441;1310;2;3;4;636763;
1442;1329;2;4;28;816202.1;
1443;1332;2;2;3;78218;
1444;10609;2;3;8;1142844.95;
1445;1351;2;2;2;282788;
1446;1357;2;1;1;309500;
1447;1363;2;3;4;19483;
1448;1365;2;4;21;524584.99;
1449;1370;2;1;1;14265;
1450;1371;2;1;1;2327.5;
1451;1386;2;1;1;57865.49;
1452;1405;2;4;23;291281.81;
1453;1434;2;1;1;20541;
1454;9645;2;1;1;30855;
1455;1486;2;3;4;1448321.51;
1456;1512;2;3;4;70175;
1457;1529;2;2;3;341141.09;
1458;1549;2;4;21;1064955;
1459;1558;2;1;1;15272;
1460;1580;2;4;14;2106886.51;
1461;9728;2;1;1;3405;
1462;1600;2;1;1;1051;
1463;1617;2;1;1;29015.4;
1464;9902;2;3;4;1692740;
1465;9926;2;2;3;204469;
1466;1645;2;1;1;58531;
1467;1651;2;3;5;177982.6;
1468;1657;2;3;6;87791.34;
1469;1670;2;2;2;47518;
1470;1676;2;2;3;41573;
1471;1691;2;3;4;35904;
1472;9995;2;1;1;19573;
1473;9814;2;3;7;1030202;
1474;1698;2;2;3;709885;
1475;1722;2;2;2;158207.5;
1476;1733;2;1;1;20962.5;
1477;11807;2;2;3;236944;
1478;1767;2;2;2;96090;
1479;1773;2;4;33;552672;
1480;1785;2;4;12;9900;
1481;1786;2;1;1;15974.5;
1482;9639;2;2;2;23525;
1483;1843;2;2;2;30122;
1484;1847;2;4;12;48300;
1485;9856;2;1;1;121251;
1486;1858;2;1;1;8182.75;
1487;1866;2;1;1;29935;
1488;1876;2;3;5;118980;
1489;9993;2;2;3;67400;
1490;9984;2;1;1;25582;
1491;1913;2;3;9;341171.75;
1492;9751;2;1;1;17941.2;
1493;1957;2;2;2;26240;
1494;1960;2;3;6;281781;
1495;9817;2;1;1;20650.38;
1496;1980;2;4;28;2805660.5;
1497;1986;2;1;1;15802.5;
1498;2002;2;1;1;21120;
1499;2009;2;3;8;118515.05;
1500;2016;2;1;1;338630;
1501;2029;2;1;1;350262;
1502;2047;2;3;5;36701;
1503;2053;2;3;6;221612.5;
1504;2060;2;3;6;45675.1;
1505;2062;2;1;1;80685;
1506;2073;2;1;1;17526;
1507;2075;2;2;2;180142;
1508;2083;2;2;2;37466.8;
1509;2085;2;1;1;26760;
1510;2087;2;1;1;270682;
1511;2095;2;1;1;345742;
1512;2102;2;4;24;3081153;
1513;2106;2;3;5;389810.5;
1514;2130;2;1;1;25312;
1515;2133;2;4;16;169917.26;
1516;2134;2;3;4;27993;
1517;2139;2;3;8;108787.5;
1518;2146;2;3;10;634523.8;
1519;9833;2;1;1;18590;
1520;9754;2;2;3;48850;
1521;2167;2;2;2;662650;
1522;2170;2;1;1;11990;
1523;2183;2;2;3;143759.99;
1524;2186;2;2;2;48497;
1525;2201;2;1;1;17977;
1526;2221;2;2;3;1566518;
1527;2280;2;2;3;16222.5;
1528;2293;2;1;1;11976;
1529;2333;2;1;1;2371.01;
1530;10491;2;3;6;110707.86;
1531;10457;2;2;2;82769;
1532;2396;2;4;27;1482200.06;
1533;9846;2;1;1;14251;
1534;2415;2;4;19;362455.02;
1535;2425;2;3;10;867685.2;
1536;2426;2;4;20;767579.51;
1537;2432;2;1;1;54830;
1538;2442;2;2;2;117478;
1539;2467;2;3;8;461851;
1540;2477;2;2;3;353589;
1541;2498;2;1;1;248871.7;
1542;9957;2;1;1;141608;
1543;2504;2;3;8;645648.75;
1544;9810;2;1;1;17247.3;
1545;1864;2;1;1;129650;
1546;2548;2;3;4;1209332.5;
1547;2550;2;4;18;513705.08;
1548;9679;2;1;1;2418;
1549;9772;2;4;19;436746.1;
1550;2560;2;4;17;269832.8;
1551;2575;2;3;4;79224;
1552;9863;2;2;2;24537.5;
1553;2585;2;4;15;203430.2;
1554;9694;2;3;4;264395.1;
1555;2599;2;1;1;2275;
1556;10015;2;2;2;1728768;
1557;9773;2;1;1;6519;
1558;2624;2;3;7;399924.5;
1559;9924;2;1;1;47133;
1560;2668;2;1;1;20780;
1561;9792;2;1;1;3225;
1562;9758;2;3;7;60605;
1563;2677;2;3;9;741942.2;
1564;2692;2;4;27;42381967.57;
1565;2693;2;3;4;581394.5;
1566;2694;2;3;5;34991.5;
1567;9876;2;1;1;2422.01;
1568;2719;2;3;7;55878.5;
1569;2739;2;2;3;19964.5;
1570;2753;2;1;1;95649;
1571;2812;2;4;15;1295001.4;
1572;2814;2;1;1;30636;
1573;2825;2;1;1;55112.99;
1574;2829;2;1;1;186960;
1575;9807;2;2;2;298918;
1576;9943;2;1;1;7339.5;
1577;2843;2;3;5;66464;
1578;9753;2;1;1;102080;
1579;9845;2;2;2;10234.5;
1580;11748;2;1;1;3002.51;
1581;2916;2;3;4;315685;
1582;2928;2;3;6;36060;
1583;2939;2;2;2;106827;
1584;2950;2;4;20;740177.4;
1585;2968;2;1;1;8200;
1586;9901;2;2;2;28494.01;
1587;3008;2;3;5;63444.04;
1588;3021;2;1;1;56160;
1589;3029;2;2;3;33640.5;
1590;3027;2;3;6;179805;
1591;3030;2;1;1;36440;
1592;3032;2;1;1;107850;
1593;3033;2;3;8;180292;
1594;3036;2;4;37;4801288.01;
1595;3042;2;4;27;347653.5;
1596;3048;2;3;4;779939.4;
1597;3049;2;1;1;124974;
1598;3052;2;4;12;135864.71;
1599;9879;2;1;1;58160;
1600;3085;2;2;2;96719;
1601;3095;2;1;1;257037.4;
1602;3109;2;3;7;311153;
1603;3118;2;3;6;793995.5;
1604;3119;2;1;1;158850;
1605;3134;2;1;1;3102;
1606;9973;2;3;4;1099602.2;
1607;3159;2;3;5;40815;
1608;3174;2;3;5;3048530;
1609;3178;2;3;6;854464.47;
1610;3212;2;2;2;28658;
1611;3213;2;3;5;47616;
1612;3216;2;2;3;148536;
1613;3230;2;4;38;316840.45;
1614;3239;2;1;1;97875;
1615;9777;2;2;2;17334;
1616;9849;2;1;1;337513;
1617;3264;2;4;17;1198103.1;
1618;3267;2;4;36;4682910.54;
1619;3268;2;4;24;18058141.41;
1620;3281;2;1;1;1110947.3;
1621;3298;2;1;1;8424.12;
1622;3306;2;1;1;13412.5;
1623;3310;2;1;1;7580;
1624;3317;2;3;4;48223.6;
1625;3321;2;2;3;171704;
1626;3339;2;1;1;12643.8;
1627;3348;2;4;12;465305.5;
1628;3358;2;3;6;153199.9;
1629;3364;2;1;1;83313;
1630;3365;2;3;8;245398.5;
1631;3367;2;2;2;53630;
1632;3374;2;2;3;56604.51;
1633;3385;2;1;1;1017274.5;
1634;3458;2;3;6;32147.2;
1635;9967;2;1;1;135636;
1636;3474;2;2;2;33975;
1637;9974;2;2;2;20292.5;
1638;3547;2;1;1;4500;
1639;9847;2;1;1;16414;
1640;3573;2;2;3;41637;
1641;11808;2;1;1;30750;
1642;3588;2;3;7;50222;
1643;3597;2;4;19;206871.5;
1644;3607;2;1;1;188903;
1645;9922;2;1;1;40919;
1646;9662;2;3;6;62207;
1647;9632;2;1;1;15237;
1648;3634;2;1;1;3030;
1649;9998;2;2;2;505510.5;
1650;3638;2;4;26;3300849.97;
1651;3639;2;4;15;532913.1;
1652;10006;2;1;1;170746;
1653;3658;2;4;20;1409188.75;
1654;3663;2;3;7;338926.1;
1655;3666;2;2;2;16176;
1656;3683;2;3;10;594541;
1657;11265;2;1;1;59805;
1658;3695;2;2;3;105913;
1659;3696;2;2;2;233981.5;
1660;3697;2;1;1;158766;
1661;3703;2;1;1;20250;
1662;3705;2;1;1;65479;
1663;3706;2;2;3;41137.3;
1664;3707;2;3;8;1266323;
1665;3715;2;2;2;14080;
1666;3717;2;2;2;1330487.5;
1667;9671;2;4;19;1251633.8;
1668;3718;2;3;8;583249.76;
1669;3719;2;1;1;399128;
1670;3746;2;2;2;183700.01;
1671;10512;2;1;1;213270;
1672;3779;2;3;4;143102.39;
1673;3793;2;1;1;765059;
1674;3798;2;4;12;70473.5;
1675;9812;2;1;1;7630;
1676;9734;2;1;1;27699.5;
1677;3816;2;4;14;2676004.6;
1678;3826;2;5;52;1866663.43;
1679;3842;2;3;4;91315;
1680;9695;2;1;1;15054;
1681;3871;2;2;2;176992;
1682;3873;2;3;5;57857.5;
1683;3878;2;1;1;23030;
1684;3891;2;1;1;5020;
1685;3897;2;2;2;45510;
1686;9720;2;1;1;4649.6;
1687;3917;2;4;40;3429426.24;
1688;9987;2;2;3;183935.5;
1689;9736;2;1;1;1527.5;
1690;3940;2;5;51;2474648.15;
1691;9862;2;2;2;570149.5;
1692;3947;2;3;5;20401.5;
1693;3955;2;2;3;96274.5;
1694;3958;2;3;7;32603.5;
1695;3960;2;5;80;4358560.1;
1696;3964;2;2;3;31370;
1697;9948;2;1;1;4419.4;
1698;3979;2;4;28;842622.01;
1699;3992;2;4;40;1592556.39;
1700;3997;2;2;3;584760;
1701;3998;2;4;23;3751357.3;
1702;9770;2;1;1;145000;
